"date","minute","variable","value","formatted_date","text","top_angry","top_sadness","top_surprise","top_happiness","top_disgust"
"3_24_17",2,"sadness",0.250775066950833,2017-03-24,"holding up progress and production have ended. By simply getting excessive, duplicative regulations out of the way, we can make infrastructure projects more attractive -- a more attractive prospect for private investors, and encourage even more projects like this one. Immediately following the announcement by TransCanada, the President announced that Charter Communications has committed to investing $25 billion here in the United States and hiring an additional 20,000 American workers over the next four years. Charter Communications is truly an example of how American leadership can turn a downturn entity into an amazing success. Five years ago, Charter Communications was a struggling company that had slowly emerged from bankruptcy. Today, thanks to hard work and great leadership of Chairman and CEO Tom Rutledge, it is the fastest-growing television, Internet, and voice company in the nation. And, most importantly, as Charter grew, American jobs grew, as they brought back many jobs that had",FALSE,TRUE,FALSE,FALSE,FALSE
"3_24_17",26,"surprise",0.110158710111,2017-03-24,"Mr. Spicer: Right. The Press: -- several Republican members said they did not want the vote on Planned Parenthood in this particular bill. Congressman John Faso of New York was particularly outspoken. Did anything come up in the negotiation or from the White House saying they guarantee a separate vote on Planned Parenthood and leave it out of the bill? Mr. Spicer: I&amp;#39;m not aware of that, John. I&amp;#39;m not aware that that happened. The Press: The White House -- from your tone and the President&amp;#39;s, the White House wanted the Planned Parenthood vote in? Mr. Spicer: I&amp;#39;d have to go back and look at -- there&amp;#39;s a lot of discussions that go on. I honestly can&amp;#39;t remember how or when that came up. The Press: The other thing I wanted to ask was that the last two members who announced they were no -- Chris Smith and Frank LoBiondo, Republicans of New Jersey -- both cited the number of Medicaid recipients in their district as their premier reason. Congressman LoBiondo said in three counties, 30 percent of his constituents were on Medicaid, and he wanted no damage.",FALSE,FALSE,TRUE,FALSE,FALSE
"3_24_17",27,"surprise",0.125976568729726,2017-03-24,"Was there anything discussed on Medicaid? Was it on the table in the negotiations? Mr. Spicer: Well, I know that that there was a discussion about the expansion of Medicaid and some of the work requirements with respect to able-bodied Americans who are receiving that. But I would say this, John -- one of the things that -- not member-specific to either of the members from New Jersey -- is that members have to understand that the current system is unsustainable. So if you vote no today, then what is your alternative, and what do you want? Because right now there&amp;#39;s a lot of folks that have said they&amp;#39;re going to vote no, which is their prerogative, but at the end of the day, the current Obamacare system will collapse on its own. And so the question that they have to ask themselves or that they are going to be asked by their constituents is, then what is your alternative? Because right now this is the choice that will save the system. The other choice is to do nothing, and that will",FALSE,FALSE,TRUE,FALSE,FALSE
"3_24_17",3,"sadness",0.2207994278005,2017-03-24,"previously been shipped overseas. Today, Charter is also committed to completely ending its offshore call centers, basing 100 percent of them in the United States. Together, the TransCanada and Charter Communications announcement demonstrate the new economic model of what the President called The American Model. By slashing job-killing regulations and reducing government burdens and lowering taxes, we will make it easier for all businesses to grow right here at home, generating jobs and boosting our economy by getting government out of the way. Following these big announcements, the President had lunch with Secretary of the Treasury Steve Mnuchin. He was joined by Speaker Paul Ryan -- I&amp;#39;ll get to in a second on that. Later in the afternoon, the President will host a Greek Independence Day celebration. And as I mentioned yesterday, at 4 o&amp;#39;clock he will meet with about two dozen Medal of Honor recipients to honor Medal of Honor Day, which is technically tomorrow. He&amp;#39;s honored to be hosting these great men and women of our Armed Services, the greatest force for peace and justice the world has ever known.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_24_17",4,"sadness",0.2218421844375,2017-03-24,"And obviously, later today, the House will be voting on the American Health Care Act. The current vote is scheduled for 3:30 p.m. The President has been working the phones and having in-person meetings since the American Health Care Act was introduced. He&amp;#39;s left everything on the field when it comes to this bill. The President and congressional Republicans promised the American people that they would repeal and replace this broken system. Obamacare&amp;#39;s Washington-driven, one-size-fits-all plan had seven years to prove its case, and look what it&amp;#39;s left us with: Skyrocketing premiums -- on average, premiums for Obamacare benchmark plans increased 25 percent in 2017. Unaffordable deductibles -- the two most popular Obamacare health plans have average deductibles equivalent to 10 percent and 6 percent of the median American household income. With these high deductibles, many people have, technically, insurance, but nothing that they can afford to use. Fewer choices -- one in five Americans have only one insurer offering Obamacare through exchanges.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",11,"sadness",0.240603094199167,2017-03-27,"You guys ready to continue? The Press: Yes. Mr. Spicer: Good. Before I get into today&amp;#39;s schedule, I wanted to read -- I know there&amp;#39;s been some interest in the State Department&amp;#39;s statement regarding the arrest of hundreds of protestors -- peaceful protestors -- that occurred in Russia. The statement that the State Department put out says: &amp;quot;The United States strongly condemns the detention of hundreds of peaceful protestors throughout Russia on Sunday. The detention of peaceful protestors, human rights observers, and journalists is an affront to essential",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",12,"sadness",0.2573281932135,2017-03-27,"democratic values. We are troubled to hear of the arrest of the opposition leader upon arrival at the demonstration, as well as the police raids on the anti-corruption organization he heads. The United States will monitor the situation, and we call on the government of Russia to immediately release all peaceful protestors. The Russian people, like people everywhere, deserve a government that supports an open marketplace of ideas, transparent and accountable governance, equal treatment under the law, and the ability to exercise their rights without fear of retribution.&amp;quot; Now, with respect to events for the day, this morning, after receiving his daily intelligence briefing, the President participated in a roundtable with women small business owners. The President is hosting a group of women business owners as part of the White House&amp;#39;s full calendar of Women&amp;#39;s History Month events. At the roundtable this morning, Vice President Pence, SBA Administrator McMahon joined with other senior administration officials to hear from these amazing female entrepreneurs and small",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",13,"sadness",0.223971477364167,2017-03-27,"business leaders about their firsthand experiences, successes, and challenges. As the President said, &amp;quot;Empowering and promoting women in business is an absolute priority in the Trump administration because I know how crucial women are as job-creators, role models, and leaders all throughout our communities. The women in attendance this morning have incredible stories, including many who have started businesses from scratch with very limited resources, and, through hard work and determination, turned their dreams into reality. Between them, they provide hundreds of jobs to Americans across the country. The President is dedicated to continuing to remove the unique barriers that women face in our economy, including access to capital, markets, and networks. This administration will continue to advocate for policies that support working family, including a national initiative to promote women business leaders and entrepreneurs that his daughter, Ivanka, is helping to lead. In honor of Women&amp;#39;s History Month, the White House has been hosting events all throughout March.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",16,"sadness",0.2243072264595,2017-03-27,"by putting more decision-making in the hands of states. House Joint Resolution 44 removes a Bureau of Land Management rule, known as &amp;quot;Planning 2.0,&amp;quot; that would have centralized federal and land management in Washington, diluting the concerns of local citizens who have a right that is protected by law to be involved in this decision-making process. H.J. Res. 57 and 58 eliminate the Department of Education regulations which limits states&amp;#39; flexibility in how they assess the performance of schools and teacher preparation and programs. Removing these additional layers of bureaucracy will make it easier for parents, teachers and communities, and state leaders to address the needs of their students. The President will continue to work with Congress and the rest of the federal government until every unnecessary regulation that stands in the way of success for American business and American people is taken off the books. Additionally, the President spoke with German Chancellor Merkel and Indian Prime Minister Modi earlier today to congratulate them on their parties&amp;#39; success in recent elections.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",17,"sadness",0.2304931230322,2017-03-27,"We&amp;#39;ll have readouts on those calls a little later for you both. The President also will announce the establishment of the Office of American Innovation. The Office of American Innovation will apply the President&amp;#39;s &amp;quot;ahead of schedule and under budget&amp;quot; mentality to a wide number of government operations and service, enhancing the quality of life for all Americans. The office will have a particular focus on technology and data, hearing back from leaders in the industry. As some of its first priorities, the office will focus on modernizing the technology of every federal department, identifying transformational infrastructure projects, and reimagining the VA system so that it can better serve our nation&amp;#39;s heroes. The effort will be led by Assistant to the President and Senior Adviser Jared Kushner. Tomorrow, the President will sign an executive order to strengthen the nation&amp;#39;s energy security by reducing unnecessary regulatory obstacles that restrict the responsible use of domestic energy resources. This order will help keep energy and electricity",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",39,"surprise",0.125712193041902,2017-03-27,"There&amp;#39;s a lot of groups that are going to want a ton of input because of the very nature that it&amp;#39;s been 30 years. But I think part of this is going to be dependent on whether -- the degree to which we can come to consensus on a lot of big issues. But I know that we have a goal and it will depend on a lot of these issues, both on the corporate side and on the individual side, how that process evolves. So to predict it -- I know the Secretary would like to have it done. He&amp;#39;ll play a huge role in this. Gary Cohn will play a big role in it. I think our legislative affairs team will play a role in it. There&amp;#39;s a lot of folks on the team -- Secretary Ross on the Commerce side. There&amp;#39;s a lot of individuals -- he&amp;#39;s assembled a world-class Cabinet that has a lot of interest in helping to grow the economy to attract jobs, create a more favorable tax climate here in the country, but also provide tax relief for middle-class Americans. So we&amp;#39;re not there yet. The Press: So will it would be the Trump plan? Mr. Spicer: What? The Press: Will it be the President&amp;#39;s plan?",FALSE,FALSE,TRUE,FALSE,FALSE
"3_28_17",15,"angry",0.254811009951346,2017-03-28,"Again, what we want to do is keep a lot of options on the table in terms of do we put infrastructure in, is there another vehicle to drive that. But part of gathering folks together now from Capitol Hill, from industry, from groups, is to begin that discussion, to talk about what needs to go in, what the way forward is. And so that conversation has begun and is continuing. The Press: And when do you think you&amp;#39;ll have some recommendations to take to the President? Mr. Spicer: Well, internally, the team has been talking to him for a while. I think there&amp;#39;s a bigger discussion that has to happen as we branch out with outside groups, industry, members of Capitol Hill, et cetera, that start to formulate some additional listening that needs to happen on this. And again, I think part of it is there&amp;#39;s a legislative strategy that needs to tie into this. Blake. The Press: Is the White House currently involved in any renegotiations of the healthcare bill?",TRUE,FALSE,FALSE,FALSE,FALSE
"3_29_17",2,"sadness",0.232183177735,2017-03-29,"As the President discussed with the group this morning, we won&amp;#39;t be able to address this academic -- excuse me -- epidemic with a single solution. First, we must get struggling Americans the help that they need. Too many families have seen firsthand the destruction that drug abuse can bring, and we must also focus prevention on law and enforcement. Cheap heroin is flooding into our communities as drug cartels expand into the country, setting off a chain reaction of addiction that spreads from person to person and from family to family. President Trump has already taken executive action to strengthen law enforcement and dismantle criminal cartels. He and his team will continue to discuss how best to root out this threat to American communities with drug enforcement experts as we continue this fight. Stopping this epidemic is not -- is an issue that every American, regardless of your political background, can and must get behind. We must work together from the leaders of the most -- from most local and community recovery and support programs all the way to the White House",FALSE,TRUE,FALSE,FALSE,FALSE
"3_30_17",25,"disgust",0.0544355986781818,2017-03-30,"of what happened. And I don&amp;#39;t -- those are big buckets, if you will. The Press: So, it&amp;#39;s possible. Mr. Spicer: I&amp;#39;m not going to comment on it. The Press: And one more. Don&amp;#39;t sort of the daily questions about this make it necessary to have some type of outside independent investigation to lift any lingering cloud that there may be? Mr. Spicer: No. The Press: Why? Mr. Spicer: I think you have two committees looking into this. The FBI has been looking into this, as they mentioned at the hearing. I mean, how many do you want? I understand that you may not have -- The Press: Do you think the House intelligence investigation is still valid given all of these questions? Mr. Spicer: How is it not valid? I&amp;#39;m asking -- The Press: There are all these questions about where Devin Nunes got his information from, was it politically motivated to lift that cloud. Would it not be smart to have an outside independent investigation? Mr. Spicer: No -- well, again, I think you got the FBI, probably other intelligence committees that looked -- 17 of them issued a report earlier in terms of involvement in the 2016 election. And then you&amp;#39;ve got two congressional committees",FALSE,FALSE,FALSE,FALSE,TRUE
"3_30_17",34,"disgust",0.05537115255625,2017-03-30,"at this point, or is healthcare still kind of taking up some of the oxygen? Mr. Spicer: Well, I don&amp;#39;t know that it&amp;#39;s taking up oxygen. I think there&amp;#39;s plenty of oxygen for both to go on. I think the President would still like to see it done. But I think there&amp;#39;s no reason that we can&amp;#39;t -- I mean, if you look at the timeline for tax reform, you&amp;#39;re talking several months, and so I think the process is beginning on that, and I think you can have a dual-track strategy. It&amp;#39;s not an either/or proposition. The Press: And you described what was going on with the meeting today as the first phase. Can you lay out to us what is somewhat entailed with that first phase? Is the President being given detailed strategies? Or is it broad principles? What is involved in this first phase? Mr. Spicer: I think it&amp;#39;s a little of both. They&amp;#39;re talking about the process that they intend to partake -- how this is going to lay out, who they&amp;#39;re engaging with, how they&amp;#39;re going to begin that process, and then some of the guiding principles in making sure that any updates that he has or any principles that he wants to suggest are incorporated into that plan as they begin to meet with stakeholders. But part of this is to level-set with him",FALSE,FALSE,FALSE,FALSE,TRUE
"3_30_17",4,"sadness",0.22059179026,2017-03-30,"because the President is committed to delivering results that the American people and American businesses will be able to see and feel in their paychecks. On the Hill this morning, the President was glad that the nominations of his Secretary of Agriculture designate Governor Sonny Perdue and Secretary of Labor designate advanced out of committee. Although he was disappointed to see that Democratic senators who had previously expressed their support for Alex Acosta, the Labor Secretary-designee, nonetheless, while they had previously supported him, seem to have stuck to a party-line vote. The President looks forward to having them officially on the team and in the Cabinet as soon as possible. Also, this morning, the Department of Commerce and First Responder Network Authority FirstNet announced that AT&amp;amp;T will build the first nationwide broadband, a network dedicated to America&amp;#39;s first responders. This step was part of the 9/11 Commission&amp;#39;s recommendations on improving the ability of our police, fire, and emergency medical personnel to communicate seamlessly across jurisdictions, which is critical to their missions. It&amp;#39;s also a sign of the incredible ability of",FALSE,TRUE,FALSE,FALSE,FALSE
"3_31_17",34,"angry",0.251473640094737,2017-03-31,"and yet the subject -- and again, we talk about what door someone came in, what date it happened -- there is a concern that people misused, mishandled, misdirected classified information, leaked it out, spread it out, violated civil liberties. And the potential that that happened should concern every single American. The Press: And to follow up on that, I think we are concerned about the substance just as much as the process. But the details matter. But I just want to make sure -- you clearly -- because it seems like you&amp;#39;re going farther than what we&amp;#39;ve heard in previous briefings. It sounds like you are, just as the President is, alleging that the Obama administration conducted unlawful surveillance on the Trump campaign and Trump transition team. Mr. Spicer: What I am saying very clearly is that as -- The Press: Do you have evidence of that? Mr. Spicer: No, no, no, I don&amp;#39;t. I know that what has been provided to -- as I said in the statement, I believe that what has been provided and will be provided to members of both committees I think should further",TRUE,FALSE,FALSE,FALSE,FALSE
"3_31_17",54,"angry",0.260906495590909,2017-03-31,"we&amp;#39;ve asked the House and Senate Intelligence Committees to look into this is to make sure that we get to the bottom of it in an appropriate, proper manner. The Press: Commenting on an ongoing investigation, is that proper by the President? Mr. Spicer: What ongoing? The Press: Well, there&amp;#39;s an investigation that&amp;#39;s ongoing by the FBI right now. There&amp;#39;s an ongoing investigation that&amp;#39;s ongoing by the Senate Intelligence Committee. Mr. Spicer: Okay. And -- The Press: Should he be commenting on that? Mr. Spicer: And which comment are you referring to? The Press: The &amp;quot;witch hunt.&amp;quot; Mr. Spicer: Right, but I think when you -- as I just said to Alexis, I think there&amp;#39;s a difference between the investigations that have been discussed about Russia that we&amp;#39;ve been very clear about and a discussion about whether something -- as Devin Nunes has said very publicly, the information that he had with respect to surveillance during the 2016 election cycle had nothing to do with Russia. So there&amp;#39;s this seeming assumption that -- what the President has talked about is very clear -- there is an ongoing pattern and more and more revelations that what we have seen is that something potentially was very, very bad that&amp;#39;s",TRUE,FALSE,FALSE,FALSE,FALSE
"3_7_17",42,"disgust",0.05557430376,2017-03-07,"happen in the committees, allow members of Congress to have their input into it, to make amendments, to see that we get the best bill that achieves the goal for the American people. When it was done last time, it was jammed down people&amp;#39;s throats, and look what happened. You had 974 pages that people struggled to read afterward and figure out what had just gotten passed, and the consequences were, frankly, devastating. So, to your point about keeping your doctor, in a lot of cases, you&amp;#39;ve lost your doctor for a couple reasons. One, they may not participate in the plan, they may not take insurance at all anymore. Two, they might not take Medicaid -- or, three, they might not take Medicaid. And the list goes on and on about why they might not be there, or your plan, the plan that you got, is no longer accessible. As the Secretary mentioned, one-third of all counties in the United States no longer take Medicaid, or -- excuse me -- have only one plan that you can choose from. So, it&amp;#39;s a fact right now that you -- in most cases, you have no choice.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",45,"disgust",0.0594815910023529,2017-03-07,"it does not provide the amount of coverage that the Affordable Care Act did, will the President still support it? Mr. Spicer: Well, I&amp;#39;m not going to get ahead of -- I mean, like, I -- Secretary Price ventured this -- let&amp;#39;s not get ahead of the CBO going through this. But I think, as I mentioned to Zeke, one of the things that&amp;#39;s important to understand: There&amp;#39;s -- this is -- this bill has to be done in the phases that it has to address the repeal part of it and the replace part of it. There are only certain things that we can do through reconciliation. I know there&amp;#39;s the regulatory piece that we can do through action that the Secretary is empowered to do, frankly, under Obamacare. And then third is an additional piece of legislation that addresses things. But there are cost-saving measures that -- in competition aspects of this, that have to be included in phase two or three because they are not allowed in the reconciliation bill because of the nature of how reconciliation works on Capitol Hill. So, I think that one of the things that we have to",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",46,"disgust",0.0804773561516667,2017-03-07,"understand is that how that score comes out from the Correctional Budget Office will depend on what they -- whether they look at it specifically with just a phase one or whether they look at it in its totality. But I&amp;#39;m confident that if you look at what&amp;#39;s going on right now, Cheryl, it&amp;#39;s unsustainable. I mean, premiums in state after state, as Dr. Price mentioned, they&amp;#39;re up 25% on average. Arizona&amp;#39;s a 116%; I think, you know, Oklahoma&amp;#39;s in the 50s; Minnesota&amp;#39;s in the 40s; I mean, this is unsustainable for a family to continue to pay the premiums that they have, and for individuals, small business owners, et cetera. So, the question is, can we allow people to go on this trajectory where more and more of their paycheck is getting eaten up in a plan that&amp;#39;s, frankly, not giving them choice, doctors, or plans that they want? This plan, I think, clearly achieves those goals a lot better. It gets the price -- cost containment down, it gets price control under, and it allows doctors and plans to re-engage in the marketplace as they were prior to this. And I think that is a major aspect.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",54,"disgust",0.0628579324466667,2017-03-07,"All of those things have been part of conservative plans for a long time, and I think instilling that competition in it, allowing more access. I mean, I think there&amp;#39;s a big difference. There is no -- you know, we have for the longest time; if you&amp;#39;re a conservative, I mean, you think about this right now that you have -- anyone who has an employer-based -- their job comes from an employer that gives them healthcare, they&amp;#39;re getting a subsidy. They&amp;#39;re getting a credit. They don&amp;#39;t pay taxes on their health care, and their employer doesn&amp;#39;t either. That&amp;#39;s a huge disadvantage to anyone who&amp;#39;s a sole proprietor or owns a small business, and so, frankly, to allow the playing field to be leveled and allow small businesses, which are, frankly, the job creators in this country; to allow entrepreneurs and self-starters to get the same tax treatment that a Fortune 500 company gets you is a very conservative principle. And, again, I think -- look, one of the things that&amp;#39;s important, Sara, is for all of the people who have concerns about this, especially on the right: look at the size. This is the Democrats.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_7_17",62,"angry",0.260921353401087,2017-03-07,"way that it was passed is almost the same way that we&amp;#39;re going through this now, which is they passed certain things. Then the secretary of Health and Human Services, at the time, was granted significant regulatory authority that allowed her to do certain things at the time to implement pieces of Obamacare that we now have to act backwards and go almost in the same steps to do what they did to lay it out. We&amp;#39;ve got to repeal it, and then we&amp;#39;ve got to replace it with the plan that&amp;#39;s going to do the same. Certain things can be done in the same way, and certain things can&amp;#39;t. It&amp;#39;s just -- it literally depends on how that was done. John Frederick. The Press. Sean, in the replacement plan, it says that the states that accepted the Medicaid expansion money would continue to be funded. So what is the message you have to Republican state legislators that thought they were fiscally responsible in rejecting Medicaid expansion in",TRUE,FALSE,FALSE,FALSE,FALSE
"3_7_17",63,"surprise",0.132186613248,2017-03-07,"their states, and now they didn&amp;#39;t get -- they didn&amp;#39;t get the federal dollars on either and? What is your -- Mr. Spicer: I think, yeah, I think what we need to do is to make sure, as The President said in his statements as Secretary Price did; we&amp;#39;ve got to make sure that we continue to protect people through this transition process, let the bill work its way, but this is the first time as we address the Medicaid portion of this: this is probably the first time that we&amp;#39;ve really addressed an entitlement aspect of something in almost 30 years. So, I think we&amp;#39;ve got to let this piece of it work its way through the House, but there is -- remember, one of the things that happened through the Medicaid expansion was the goal has always been of Medicaid to help people who are disabled or poor or met a specific number of criteria. For the first time in Obamacare, we expanded Obamacare or the Obama administration did, rather, to able-bodied individuals that, in a way that had never been done before, and it was not a specific class. That&amp;#39;s led largely to the ballooning cost.",FALSE,FALSE,TRUE,FALSE,FALSE
"3_7_17",66,"surprise",0.116454336149667,2017-03-07,"the costs are going out of control, and I think it&amp;#39;s really interesting. I mean, one of the things that Dr. Price mentioned that is so apropos of this is having a card does not mean you have insurance. It&amp;#39;s like handing someone a blank check. It doesn&amp;#39;t mean that you have money. It means that you have a check, and I think what we&amp;#39;ve seen over the last few years with Obamacare is you can have an insurance card, but that doesn&amp;#39;t mean someone&amp;#39;s going to take it, and it sure doesn&amp;#39;t mean that it&amp;#39;s going to be affordable. And there&amp;#39;s a big difference between having a card and having health care that&amp;#39;s affordable, and that&amp;#39;s the difference that we&amp;#39;re trying to solve right now, and I think -- so when it comes to communication, I think one of the things that&amp;#39;s really helpful is that part of the sell is done for us. The American people understand the state of their health care. They understand how much they&amp;#39;re paying for it. They&amp;#39;ve gone to see a doctor or gone to a hospital or had a notice from their carrier saying, &amp;quot;We are no longer part of this,&amp;quot; or their employer says, &amp;quot;Hey, whatever your particular carrier is,&amp;quot; and I&amp;#39;m not going to -- &amp;quot;Is no longer available. We&amp;#39;re switching you into this.&amp;quot;",FALSE,FALSE,TRUE,FALSE,FALSE
"3_7_17",78,"angry",0.269507975547368,2017-03-07,"with the Senate. But this is going to be a comprehensive effort, working with the House and the Senate to get this thing done and other partners; doctors and outside groups that share this concern. As I mentioned earlier, one of the other folks said there is -- you know, there is a need by companies and corporations who are feeling the weight of additional cost to join us in this effort, and I just want to -- you know, this is obviously something that needs to get dealt with. The escalating costs are having a significant impact, not just on our economy, but on the ability of people to get hired or, frankly, people who are hired lose their job because the cost of health care is not allowing, especially people in the small and medium-size businesses, to keep up with those costs. With that, thank you guys very much. I look forward to seeing you. [simultaneous talking] The Press: The congressman&amp;#39;s meeting tomorrow; Congressman Cummings is meeting with The President. Mr. Spicer: We&amp;#39;ll have a readout tomorrow. The Press: Sean, I have that unrelated question, which was -- Mr. Spicer: I&amp;#39;m sorry. That&amp;#39;s not fair. Mike gets his unrelated question. The Press: (inaudible) comes to mind after (inaudible). (laughter)",TRUE,FALSE,FALSE,FALSE,FALSE
"3_8_17",26,"happiness",0.45547904587412,2017-03-08,"member of the 49 of the CBC. Right after that press conference, the White House reached out to the Congressional Black Caucus, to Cedric Richmond, the head of the caucus. Where is that meeting? Where does that meeting land? Is it happening? Mr. Spicer: I know that we&amp;#39;ve reached out, and we&amp;#39;re looking for a date on that, as well. So we&amp;#39;re pleased that this one was able to come together, and then we&amp;#39;ll get to the next one. The Press: My last question. Mr. Spicer: Yes. The Press: Yesterday there was a compare-and-contrast with visuals, show and tell if you will -- Mr. Spicer: Yes, I saw that -- The Press: Yes, you were -- yes. And you compared and contrasted about how you&amp;#39;re going about it and how the Obama administration went about Obamacare. One difference that they&amp;#39;ve made note of -- and I want to get your response to this -- is the fact that you may have this and said that you&amp;#39;re doing this versus what they&amp;#39;re doing -- the one thing they say that you did not do that they did: had their bill scored by CBO. And you did not score it by CBO.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_8_17",48,"happiness",0.403574948223081,2017-03-08,"put forward in this bill are the right ones, and that will benefit them. Go ahead. The Press: And can I follow up and say -- before the President meets with Chancellor Merkel next week, is it possible that we could see the President for a more general multi-question news conference? He&amp;#39;s been a little press-shy this week. And from North Korea to healthcare selling to CIA leaks, we&amp;#39;d love to talk to him. Could we see him for a news conference? Mr. Spicer: I will ask, Alexis. (Laughter.) The Press: Would you ask him that? (Laughter.) Mr. Spicer: I there anyone else? I would be glad to ask -- show of hands. (Laughter.) Okay, thank you, I appreciate it. I would be glad to ask the President, share your request with him, and I&amp;#39;ll see what we can do on his schedule. But as you can -- he is very busy these days. He has done a lot of sprays, he will continue to interact with you guys. But I will be glad to make your request known. Katie. The Press: Sean, yesterday Secretary Price said that",FALSE,FALSE,FALSE,TRUE,FALSE
"3_9_17",23,"happiness",0.622942218206875,2017-03-09,"Does this mean that there is a new meeting before their scheduled meeting at the G20 in July? Mr. Spicer: I&amp;#39;m not going to comment on the President&amp;#39;s schedule or foreign leaders at this time, John. I think I&amp;#39;ve pretty much gotten that one down. So until I have something further for you, I&amp;#39;m just going to let you get on to your next question. The Press: All right, thank you. Going back to the meeting and to your opening statement about the banks, in the last campaign, candidate Trump campaigned hard on restoring the Glass-Steagall Act, which would put a barrier between commercial and major investment banks. It, of course, was repealed in 1999 -- the repeal signed by President Clinton. Senator Sanders campaigned on this as well, noted that it was in the Republican platform in Cleveland, and said in December he&amp;#39;d be happy to work with the Trump administration on",FALSE,FALSE,FALSE,TRUE,FALSE
"3_9_17",49,"happiness",0.412016545358545,2017-03-09,"And there was a report yesterday that said aides for both Presidents have spoken. Can you talk to us about either of those things? Mr. Spicer: I&amp;#39;d be glad to follow up. Unfortunately I did not ask the President whether or not he spoke -- I&amp;#39;ll be back tomorrow -- The Press: Can you follow up? Can you ask about the aides? Mr. Spicer: Yes, I can. I will. I keep my word too. Goyal. The Press: Okay, well -- Mr. Spicer: Stealing what -- all the way -- The Press: It&amp;#39;s actually me. (Laughter.) The Press: Lost your shot. Mr. Spicer: Look at that. The Press: Can you tell about policy now on Guantanamo, how it might have changed, where things are with that? Mr. Spicer: Where what, please? The Press: On Guantanamo, on whether Guantanamo will be expanded, whether detainees will be brought to Guantanamo, whether they will be transferred out. Just where things are. Mr. Spicer: I don&amp;#39;t have anything to announce with respect to its expansion or its use -- expansion use. I think the President has commented on the importance of Guantanamo and the need to maintain",FALSE,FALSE,FALSE,TRUE,FALSE
"3_9_17",55,"happiness",0.43396635975,2017-03-09,"between the two men? 2018 will be here before you know it. Do you anticipate the President will be there to support him in that effort? Mr. Spicer: We got a few battles to get through legislatively, but I know that he enjoyed welcoming Senator and Mrs. Cruz and their two daughters last night to the White House. They had a very enjoyable time and a very fruitful discussion. But it&amp;#39;s something that he&amp;#39;s going to continue to do with members of both parties, both chambers, and not just here in Washington. I think you&amp;#39;re going to see him continue to engage with governors and attorneys general and lieutenant governors. The President truly enjoys this level of engagement. He likes to sit down and talk about ideas, talk about the future of this country and get their input and ideas. And I think they talked a little business and a lot of personal last night, and it was a very enjoyable thing. With that, thank you, guys. Have a great day. I look forward to seeing you tomorrow. I think tomorrow is going to be one-question Friday. Thank you all.",FALSE,FALSE,FALSE,TRUE,FALSE
"4_10_17",31,"disgust",0.0609638616259259,2017-04-10,"have had a longtime interest in doing this. And it is a big deal, right? You&amp;#39;ve got the ability for our businesses and industries to be more competitive in the global market, and then you want to make sure that you&amp;#39;re providing middle-income tax relief that creates economic growth throughout the country. The Press: Americans are filling out their tax forms right now for 2016. This time, next year, they&amp;#39;re going to fill it out for 2017. Will they have a 2017 tax cut this time next year? Mr. Spicer: I think middle-income Americans I hope have a tax cut by then. Jeff. The Press: Sean, during the campaign -- Mr. Spicer: Sorry, it&amp;#39;s -- The Press: Sorry. You can go next. (Laughter.) Mr. Spicer: Be careful with that. (Laughter.) The Press: The President, then-candidate Trump, was pretty critical -- or, excuse me -- was pretty complimentary of President Putin. Now, after seeing how Russia has reacted in Syria, what&amp;#39;s his view of President Putin now? Mr. Spicer: I think it&amp;#39;s always been the same, respectfully, which is that if we can get a deal -- we have a shared interest in, particularly in the area of ISIS, and if we can defeat them and",FALSE,FALSE,FALSE,FALSE,TRUE
"4_10_17",37,"angry",0.244068234982456,2017-04-10,"explanations and questions answered. That&amp;#39;s how he&amp;#39;s going to deal. And so whether it&amp;#39;s this, healthcare, tax reform, trade, he&amp;#39;s got a divergent set of opinions here of experts. The idea isn&amp;#39;t to have one set of thought and policy flowing through, it&amp;#39;s to give the President the best advice as possible, but that once the President makes a decision, that the team is on board a hundred percent to make sure that we do what&amp;#39;s in the best interest of the country and fulfill the agenda he&amp;#39;s laid out. So I don&amp;#39;t -- I think the President wants to have a series of ideas and thoughts put forward to him. That&amp;#39;s how he&amp;#39;s going to make the best opinion -- best decision possible for this country. The Press: It must have crossed a line if he said to work it out. Mr. Spicer: Well, I think sometimes -- again, I&amp;#39;m not going to get into what happens internally, but I think sometime some things might spill out in the public more than other things. But there is always going to be a healthy debate internally on a variety of policy issues among the Cabinet, among the staff, to make sure that the",TRUE,FALSE,FALSE,FALSE,FALSE
